Date;Asset;Open;High;Low;Close; Volume ;Decision;OpenInterest
24/08/2017;ICFFUT;268,27;269,29;263,75;264,18; R$13.234.140,18 ;Buy;6179
23/08/2017;ICFFUT;267,58;270,57;267,07;267,41; R$7.213.885,00 ;Sell;6117
22/08/2017;ICFFUT;268,44;268,44;265,62;267,67; R$16.863.170,76 ;Sell;5896
21/08/2017;ICFFUT;272,7;273,38;267,67;268,27; R$15.691.974,49 ;Sell;5793
18/08/2017;ICFFUT;273,21;273,55;268,1;271,68; R$9.981.683,21 ;Sell;5753
17/08/2017;ICFFUT;277,81;283,61;269,54;271,85; R$24.552.681,90 ;Sell;5638
16/08/2017;ICFFUT;279,52;280,37;273,98;276,96; R$35.013.641,32 ;Sell;4847
15/08/2017;ICFFUT;288,38;288,38;276,62;278,83; R$42.743.072,83 ;Sell;4497
14/08/2017;ICFFUT;294,94;296,05;286,76;288,29; R$19.174.250,41 ;Sell;4427
11/08/2017;ICFFUT;290,59;295,54;287,19;294,85; R$16.967.982,62 ;Sell;4428
10/08/2017;ICFFUT;299,63;300,82;289,74;291,28; R$19.514.918,40 ;Sell;4434
09/08/2017;ICFFUT;299,12;301,33;296,56;299,12; R$16.218.135,16 ;Sell;4312
08/08/2017;ICFFUT;296,95;301,68;296,95;298,26; R$4.813.312,32 ;Buy;2404
07/08/2017;ICFFUT;295,81;298,79;295,81;296,86; R$12.292.085,79 ;Buy;2504
04/08/2017;ICFFUT;292,91;297,3;291,42;294,67; R$6.454.164,64 ;Buy;2516
03/08/2017;ICFFUT;293,62;296,42;291,34;293; R$8.155.948,06 ;Buy;2887
02/08/2017;ICFFUT;289,49;295,54;289,49;294,14; R$11.341.445,42 ;Buy;2916
01/08/2017;ICFFUT;292,04;292,91;285,2;289,76; R$15.404.288,49 ;Buy;2980
31/07/2017;ICFFUT;288,88;293,09;287,39;290,63; R$14.948.441,37 ;Buy;3066
28/07/2017;ICFFUT;283,44;290,46;282,39;288,62; R$19.365.398,15 ;Buy;3079
27/07/2017;ICFFUT;281,07;285,37;279,93;283,44; R$12.119.595,67 ;Buy;3091
26/07/2017;ICFFUT;273,36;281,86;270,46;281,78; R$19.881.609,85 ;Buy;3229
25/07/2017;ICFFUT;277,13;279,58;269,41;273,27; R$9.149.583,22 ;Buy;3272
24/07/2017;ICFFUT;283,27;283,71;276,25;277,13; R$8.891.501,41 ;Buy;3310
21/07/2017;ICFFUT;282,39;285,55;282,39;284,23; R$6.138.069,87 ;Buy;3351
20/07/2017;ICFFUT;282,57;283,53;281,16;281,51; R$4.661.026,36 ;Buy;3390
19/07/2017;ICFFUT;281,51;284,06;280,64;283,62; R$13.264.431,63 ;Buy;3471
18/07/2017;ICFFUT;278,44;283,27;277,48;281,34; R$14.954.877,29 ;Buy;3581
17/07/2017;ICFFUT;279,41;282,57;275,37;278,44; R$9.756.678,69 ;Buy;3594
14/07/2017;ICFFUT;272,57;279,76;271,87;279,32; R$14.465.203,04 ;Buy;3640
13/07/2017;ICFFUT;265,73;275,2;265,73;272,57; R$19.435.362,30 ;Buy;3705
12/07/2017;ICFFUT;263,62;266,6;263,01;266,52; R$5.554.729,66 ;Buy;3711
11/07/2017;ICFFUT;268,36;270,2;262,57;263,8; R$18.470.897,93 ;Buy;3858
10/07/2017;ICFFUT;269,06;269,24;264,5;268,36; R$6.533.331,52 ;Buy;3883
07/07/2017;ICFFUT;269,76;269,76;263,97;268,1; R$9.860.386,96 ;Buy;3935
06/07/2017;ICFFUT;271,6;273,44;265,46;268,53; R$14.087.225,61 ;Buy;4300
05/07/2017;ICFFUT;267,92;273,62;267,31;271,43; R$9.737.077,46 ;Buy;4323
04/07/2017;ICFFUT;266,6;268,71;266,6;267,31; R$3.575.304,43 ;Buy;4302
03/07/2017;ICFFUT;263,62;269,24;263,1;266,6; R$15.290.737,88 ;Buy;4372
30/06/2017;ICFFUT;263,1;267,48;260,64;263,1; R$3.428.155,39 ;Buy;4536
29/06/2017;ICFFUT;258,54;265,55;258,54;262,39; R$17.033.236,87 ;Buy;4586
28/06/2017;ICFFUT;260,47;260,99;255,9;258,62; R$13.890.312,19 ;Buy;4697
27/06/2017;ICFFUT;259,15;262,04;256,34;261,34; R$25.740.341,94 ;Buy;4893
26/06/2017;ICFFUT;252,66;263,89;252,66;258,54; R$19.771.984,44 ;Buy;5074
23/06/2017;ICFFUT;243,8;256,69;242,75;256,69; R$48.213.378,41 ;Buy;5753
22/06/2017;ICFFUT;254,33;255,2;239,68;244,07; R$17.029.868,78 ;Buy;5746
21/06/2017;ICFFUT;258,27;258,71;253,45;253,62; R$14.830.951,46 ;Sell;5712
20/06/2017;ICFFUT;263,1;263,1;256,08;258,71; R$14.052.823,25 ;Sell;5838
19/06/2017;ICFFUT;263,1;265,29;261,34;263,01; R$4.818.523,42 ;Sell;5830
16/06/2017;ICFFUT;267,83;269,76;261,08;264,15; R$32.164.578,55 ;Sell;6194
14/06/2017;ICFFUT;267,83;270,99;266,6;267,48; R$16.500.136,62 ;Sell;6190
13/06/2017;ICFFUT;270,29;271,87;265,99;268,36; R$14.146.099,60 ;Sell;6196
12/06/2017;ICFFUT;269,85;273,8;268,01;270,29; R$12.438.696,82 ;Sell;6186
09/06/2017;ICFFUT;269,59;273,09;268,97;269,24; R$5.913.522,80 ;Sell;6190
08/06/2017;ICFFUT;267,74;270,11;266,6;269,85; R$6.464.873,20 ;Sell;6117
07/06/2017;ICFFUT;266,6;268,71;266,25;267,48; R$9.699.851,96 ;Sell;6094
06/06/2017;ICFFUT;272,74;273,18;265,99;267,13; R$6.513.731,91 ;Sell;6090
05/06/2017;ICFFUT;267,48;274,85;266,87;272,22; R$11.779.508,67 ;Sell;6108
02/06/2017;ICFFUT;271,6;272,57;265,9;267,04; R$25.274.110,36 ;Sell;5906
01/06/2017;ICFFUT;275,81;276,25;271,16;271,87; R$12.838.781,33 ;Sell;5866
31/05/2017;ICFFUT;281,16;283,27;273,27;274,5; R$15.329.668,54 ;Sell;5922
30/05/2017;ICFFUT;280,64;282,39;279,06;280,72; R$9.219.503,61 ;Sell;5870
29/05/2017;ICFFUT;279,32;280,64;278,88;279,41; R$1.089.969,11 ;Neutral;5873
26/05/2017;ICFFUT;273,97;280,99;273,97;279,58; R$11.265.868,07 ;Neutral;5890
25/05/2017;ICFFUT;273,62;275,9;270,9;273,97; R$9.439.705,70 ;Neutral;5872
24/05/2017;ICFFUT;277,13;278,01;272,39;273,27; R$10.207.535,40 ;Neutral;5861
23/05/2017;ICFFUT;278,44;279,76;276,78;277,65; R$6.172.588,34 ;Neutral;5896
22/05/2017;ICFFUT;279,85;279,85;275,37;278,53; R$6.540.851,75 ;Neutral;5875
19/05/2017;ICFFUT;277,13;284,06;276,25;279,76; R$22.509.694,32 ;Neutral;5931
18/05/2017;ICFFUT;286,42;286,42;275,11;277,48; R$26.631.888,49 ;Neutral;5920
17/05/2017;ICFFUT;280,29;288,7;277,65;286,42; R$14.479.479,08 ;Sell;5968
16/05/2017;ICFFUT;285,37;286,77;280,64;281,51; R$5.069.449,99 ;Sell;5973
15/05/2017;ICFFUT;288;289,41;285,2;285,9; R$10.087.926,68 ;Sell;5928
12/05/2017;ICFFUT;287,65;289,41;287,13;288; R$4.761.300,86 ;Sell;5933
11/05/2017;ICFFUT;291,16;292,39;285,9;287,13; R$14.456.242,99 ;Sell;5830
10/05/2017;ICFFUT;288,97;292,65;288,53;291,16; R$10.527.578,82 ;Sell;5807
09/05/2017;ICFFUT;292,91;293,79;288,18;289,41; R$15.441.705,09 ;Sell;5635
08/05/2017;ICFFUT;290,55;293,09;288,09;292,21; R$6.858.286,12 ;Sell;5606
05/05/2017;ICFFUT;287,65;290,55;286,16;290,55; R$11.004.206,36 ;Buy;5509
04/05/2017;ICFFUT;292,56;292,56;283,09;287,13; R$19.810.954,16 ;Buy;5410
03/05/2017;ICFFUT;289,41;293,79;288,44;292,56; R$16.283.129,60 ;Buy;5311
02/05/2017;ICFFUT;284,93;290,11;284,76;289,14; R$10.113.926,45 ;Buy;5305
28/04/2017;ICFFUT;277,13;286,77;275,02;284,41; R$24.329.062,03 ;Buy;5157
27/04/2017;ICFFUT;276,43;279,67;274,5;276,08; R$13.993.668,68 ;Buy;5137
26/04/2017;ICFFUT;283;284,06;275,64;276,25; R$8.754.766,92 ;Sell;5090
25/04/2017;ICFFUT;281,6;282,65;278,01;282,21; R$9.401.494,97 ;Sell;5049
24/04/2017;ICFFUT;285,9;290,2;280,11;281,16; R$12.473.727,06 ;Sell;4984
20/04/2017;ICFFUT;301,42;301,42;285,55;286,69; R$39.079.029,00 ;Sell;4939
19/04/2017;ICFFUT;309,84;311,68;299,23;300,81; R$13.786.408,03 ;Sell;4956
18/04/2017;ICFFUT;305,63;310,89;305,19;308,88; R$6.370.636,25 ;Sell;4939
17/04/2017;ICFFUT;301,68;306,42;300,81;306,42; R$13.024.502,59 ;Neutral;4857
13/04/2017;ICFFUT;298,18;303;298,18;301,68; R$18.900.688,26 ;Neutral;4781
12/04/2017;ICFFUT;302,56;306,07;297,82;298,09; R$24.326.689,73 ;Neutral;4746
11/04/2017;ICFFUT;301,77;302,56;300,81;301,95; R$4.312.273,52 ;Neutral;4735
10/04/2017;ICFFUT;301,68;303,88;299,93;302,21; R$10.181.884,09 ;Neutral;4699
07/04/2017;ICFFUT;296,42;302,12;294,67;301,86; R$15.956.800,28 ;Neutral;4685
06/04/2017;ICFFUT;296,07;298;295,54;296,86; R$6.691.694,89 ;Neutral;4697
05/04/2017;ICFFUT;298,18;299,23;296,07;296,07; R$10.210.090,17 ;Neutral;4656
04/04/2017;ICFFUT;297,21;298,61;293,79;296,95; R$13.069.637,00 ;Neutral;4651
03/04/2017;ICFFUT;299,05;308,44;296,51;296,51; R$33.227.288,94 ;Neutral;4619
31/03/2017;ICFFUT;300,81;301,68;298,61;300,19; R$11.501.712,98 ;Neutral;4639
30/03/2017;ICFFUT;300,81;302,03;299,23;301,25; R$6.692.629,19 ;Neutral;4626
29/03/2017;ICFFUT;300,81;303,09;298,09;301,33; R$8.354.192,68 ;Neutral;4624
28/03/2017;ICFFUT;300,81;301,68;297,47;301,33; R$17.062.270,39 ;Neutral;4570
27/03/2017;ICFFUT;296,42;300,89;294,67;300,89; R$18.716.175,73 ;Neutral;4645
24/03/2017;ICFFUT;305,19;305,19;296,42;296,51; R$22.561.671,89 ;Neutral;4581
23/03/2017;ICFFUT;306,68;306,95;302,21;304,84; R$7.174.875,84 ;Sell;4571
22/03/2017;ICFFUT;312,21;312,73;305,54;306,77; R$18.614.334,40 ;Sell;4540
21/03/2017;ICFFUT;314,31;315,72;311,77;312,56; R$11.918.151,74 ;Sell;4485
20/03/2017;ICFFUT;305,72;313,96;304,84;313,08; R$10.243.212,44 ;Sell;4470
17/03/2017;ICFFUT;305,63;306,59;304,49;305,89; R$5.476.281,11 ;Sell;4468
16/03/2017;ICFFUT;305,19;311,07;304,58;306,07; R$12.532.072,18 ;Sell;4399
15/03/2017;ICFFUT;305,19;307,12;302,47;304,05; R$8.832.787,94 ;Sell;4370
14/03/2017;ICFFUT;308,26;310,02;304,4;304,49; R$20.958.431,91 ;Sell;4264
13/03/2017;ICFFUT;306,07;309,58;300,11;308,61; R$13.688.983,53 ;Sell;4246
10/03/2017;ICFFUT;302,91;306,95;302,91;306,07; R$15.351.928,75 ;Sell;4215
09/03/2017;ICFFUT;305,63;308,44;302,65;302,65; R$15.823.290,20 ;Sell;4188
08/03/2017;ICFFUT;305,02;308,7;301,95;305,02; R$19.633.440,05 ;Sell;4196
07/03/2017;ICFFUT;306,95;307,82;303,79;304,49; R$24.667.280,57 ;Sell;4432
06/03/2017;ICFFUT;312,21;313;306,95;307,65; R$16.747.788,38 ;Sell;4508
03/03/2017;ICFFUT;311,51;313,35;309,93;312,21; R$4.133.058,08 ;Sell;4518
02/03/2017;ICFFUT;314,84;316,86;309,58;313,79; R$9.406.067,74 ;Sell;4527
01/03/2017;ICFFUT;317,29;317,29;306,07;313,96; R$6.844.956,89 ;Sell;4504
24/02/2017;ICFFUT;325,19;325,98;316,5;318,35; R$17.553.804,76 ;Sell;4491
23/02/2017;ICFFUT;325,54;330,19;325,36;325,36; R$7.478.427,17 ;Sell;4474
22/02/2017;ICFFUT;327,99;331,94;325,36;326,68; R$12.449.332,93 ;Sell;4440
21/02/2017;ICFFUT;323,61;329,92;321,15;328,87; R$16.759.334,28 ;Sell;4063
20/02/2017;ICFFUT;324,66;324,66;322,29;322,73; R$5.016.741,51 ;Sell;3971
17/02/2017;ICFFUT;321,85;325,54;319,66;322,73; R$9.514.256,86 ;Sell;3833
16/02/2017;ICFFUT;317,71;323,74;317,71;321,85; R$14.611.395,22 ;Sell;1385
15/02/2017;ICFFUT;320,35;320,53;314,88;318,46; R$13.179.510,29 ;Sell;1743
14/02/2017;ICFFUT;321,57;325,72;317,33;319,59; R$16.346.051,04 ;Sell;1996
13/02/2017;ICFFUT;326,47;327,13;321,48;321,48; R$2.779.776,39 ;Sell;2011
10/02/2017;ICFFUT;327,13;331,38;326,19;328,17; R$12.202.292,38 ;Sell;2060
09/02/2017;ICFFUT;324,87;328,83;323,17;327,61; R$5.636.284,42 ;Sell;2625
08/02/2017;ICFFUT;323,08;325,25;319,69;321,85; R$3.573.885,78 ;Sell;2674
07/02/2017;ICFFUT;325,44;326,19;322,89;323,08; R$6.065.034,86 ;Sell;2708
06/02/2017;ICFFUT;330,9;330,9;324,87;326,19; R$5.456.677,95 ;Sell;2741
03/02/2017;ICFFUT;331,85;333,73;327,7;332,32; R$10.966.011,60 ;Sell;2791
02/02/2017;ICFFUT;340,33;342,12;331,75;333,54; R$14.928.487,31 ;Sell;2715
01/02/2017;ICFFUT;338,45;341,75;333,83;339,39; R$9.952.655,54 ;Sell;2718
31/01/2017;ICFFUT;341,56;344,67;329,96;338,54; R$25.776.233,76 ;Sell;2833
30/01/2017;ICFFUT;345,05;345,05;339,58;341,56; R$12.473.386,16 ;Sell;2857
27/01/2017;ICFFUT;343,16;346,27;339,86;345,23; R$7.256.617,04 ;Sell;2842
26/01/2017;ICFFUT;345,05;348,72;340,33;343,16; R$16.896.089,69 ;Sell;2866
24/01/2017;ICFFUT;352,4;355,23;344,67;344,67; R$23.082.158,89 ;Sell;2901
23/01/2017;ICFFUT;348,44;355,42;348,16;351,65; R$23.153.913,85 ;Sell;2847
20/01/2017;ICFFUT;341,65;347,78;341,37;346,74; R$16.594.232,51 ;Buy;2861
19/01/2017;ICFFUT;339,11;343,16;337,5;341,46; R$20.098.319,56 ;Buy;2882
18/01/2017;ICFFUT;341,75;343,16;335,15;339,39; R$20.396.825,28 ;Buy;2886
17/01/2017;ICFFUT;336;343,16;336;341,75; R$27.416.962,95 ;Buy;2903
16/01/2017;ICFFUT;337,5;337,5;334,96;336,56; R$1.142.648,56 ;Buy;2898
13/01/2017;ICFFUT;342,69;342,69;333,64;336,94; R$24.685.395,22 ;Buy;2995
12/01/2017;ICFFUT;336,56;343,54;336,56;342,97; R$28.436.670,76 ;Buy;3104
11/01/2017;ICFFUT;335,62;340,52;334,2;335,62; R$28.037.465,92 ;Buy;3094
10/01/2017;ICFFUT;328,08;336,47;328,08;336,09; R$21.502.291,67 ;Buy;3437
09/01/2017;ICFFUT;322,14;330,53;319,78;329,02; R$42.522.429,88 ;Buy;3509
06/01/2017;ICFFUT;322,33;326,38;320,53;322,42; R$26.038.342,26 ;Buy;3561
05/01/2017;ICFFUT;322,23;326,1;318,65;322,89; R$11.483.804,27 ;Buy;3645
04/01/2017;ICFFUT;308,66;320,53;308,37;318,65; R$21.904.814,76 ;Buy;3737
03/01/2017;ICFFUT;308,66;311,77;302,62;308,18; R$29.083.596,91 ;Buy;3792
02/01/2017;ICFFUT;301,96;305,45;301,96;305,45; R$157.300,34 ;Buy;3790
29/12/2016;ICFFUT;298,66;306,39;298,47;303,85; R$10.243.820,84 ;Buy;3811
28/12/2016;ICFFUT;303,57;303,66;297,91;298,66; R$22.256.478,17 ;Buy;3757
27/12/2016;ICFFUT;308,28;308,28;301,4;303,57; R$6.818.714,40 ;Sell;3739
26/12/2016;ICFFUT;304,13;308,56;304,13;308,28; R$1.699.446,77 ;Sell;3742
23/12/2016;ICFFUT;313,18;314,5;305,36;305,45; R$12.226.434,30 ;Sell;3710
22/12/2016;ICFFUT;323,36;323,36;311,86;313,18; R$15.634.905,13 ;Sell;3708
21/12/2016;ICFFUT;322,61;325,25;321,48;324,31; R$9.924.335,54 ;Sell;3716
20/12/2016;ICFFUT;324,31;324,31;320,53;323,36; R$11.837.762,06 ;Sell;3695
19/12/2016;ICFFUT;318,65;325,72;318,65;324,12; R$15.721.887,75 ;Sell;3748
16/12/2016;ICFFUT;320,53;322,61;316,76;318,65; R$5.236.007,55 ;Sell;3745
15/12/2016;ICFFUT;324,21;324,21;312,99;320,53; R$17.902.086,07 ;Sell;3733
14/12/2016;ICFFUT;320,53;325,06;316,1;324,12; R$25.573.221,89 ;Sell;3875
13/12/2016;ICFFUT;322,61;324,68;317,89;321,38; R$16.506.050,20 ;Sell;3862
12/12/2016;ICFFUT;313,09;322,33;311,48;322,33; R$16.637.315,60 ;Sell;3869
09/12/2016;ICFFUT;316,86;318,65;311,11;311,67; R$21.336.748,35 ;Sell;3811
08/12/2016;ICFFUT;317,14;320,53;315,82;316,76; R$23.494.363,60 ;Sell;3802
07/12/2016;ICFFUT;318,74;324,49;315,44;317,71; R$7.195.449,31 ;Sell;3778
06/12/2016;ICFFUT;323,36;325,72;317,99;318,65; R$17.731.528,85 ;Sell;3762
05/12/2016;ICFFUT;329,58;330,34;323,17;323,36; R$14.506.953,66 ;Sell;3733
02/12/2016;ICFFUT;328,08;332,79;324,02;327,79; R$33.257.460,47 ;Sell;3760
01/12/2016;ICFFUT;340,33;340,33;323,83;324,31; R$24.888.249,19 ;Sell;3793
30/11/2016;ICFFUT;342,59;343,63;338,64;338,73; R$25.763.593,08 ;Sell;3709
29/11/2016;ICFFUT;351,17;352,59;341,28;342,22; R$30.664.399,87 ;Sell;3669
28/11/2016;ICFFUT;350,7;352,49;345,23;351,08; R$14.630.584,24 ;Sell;3671
25/11/2016;ICFFUT;354,47;355,23;347,87;351,27; R$11.547.420,22 ;Sell;3700
24/11/2016;ICFFUT;355,42;356,92;354,57;356,36; R$2.493.770,07 ;Sell;3713
23/11/2016;ICFFUT;363,05;363,05;354,85;354,85; R$27.834.433,60 ;Sell;3653
22/11/2016;ICFFUT;367,48;369,09;362,86;362,86; R$13.353.739,55 ;Sell;3641
21/11/2016;ICFFUT;364,84;368,61;360,13;366,35; R$29.492.418,64 ;Sell;3605
18/11/2016;ICFFUT;366,07;370,03;363,9;365,69; R$15.011.201,18 ;Sell;3625
17/11/2016;ICFFUT;368,25;370,64;365,76;367,67; R$4.741.778,72 ;Sell;1285
16/11/2016;ICFFUT;369,59;371,5;366,24;366,71; R$9.523.924,48 ;Sell;1280
14/11/2016;ICFFUT;367,67;371,31;363,27;369,59; R$9.257.874,95 ;Sell;1245
11/11/2016;ICFFUT;377,25;379,16;364,03;367; R$21.610.644,93 ;Sell;1352
10/11/2016;ICFFUT;390,36;393,52;373,42;378,2; R$64.309.733,55 ;Sell;1779
09/11/2016;ICFFUT;382,61;391,61;379,45;391,61; R$19.793.168,99 ;Sell;1934
08/11/2016;ICFFUT;401,57;401,76;386,63;388,74; R$35.560.713,79 ;Sell;2282
07/11/2016;ICFFUT;392,09;404,53;390,94;404,15; R$31.464.636,72 ;Sell;2869
04/11/2016;ICFFUT;379,16;394,29;377,25;393,72; R$26.215.143,74 ;Buy;2842
03/11/2016;ICFFUT;373,42;380,31;372,08;379,74; R$24.186.479,57 ;Buy;2847
01/11/2016;ICFFUT;377,06;379,07;371,98;371,98; R$20.985.022,78 ;Buy;3011
31/10/2016;ICFFUT;379,16;380,31;373,8;377,44; R$23.469.226,14 ;Buy;3079
28/10/2016;ICFFUT;377,15;381,65;374,57;380,12; R$24.759.996,32 ;Buy;2955
27/10/2016;ICFFUT;374,95;379,93;373,42;378,11; R$49.728.837,97 ;Buy;2873
26/10/2016;ICFFUT;379,16;382,7;374,28;374,76; R$35.420.994,30 ;Buy;2986
25/10/2016;ICFFUT;365,76;379,07;364,03;378,2; R$51.185.765,78 ;Buy;2894
24/10/2016;ICFFUT;359,05;364,23;357,14;363,08; R$15.448.946,01 ;Buy;2922
21/10/2016;ICFFUT;356,37;360,78;355,99;359,15; R$18.602.149,97 ;Buy;3003
20/10/2016;ICFFUT;360,2;361,74;357,14;357,91; R$29.339.660,46 ;Buy;3107
19/10/2016;ICFFUT;361,54;361,74;358,1;360,3; R$29.158.503,66 ;Buy;3172
18/10/2016;ICFFUT;357,24;363,55;357,14;360,59; R$27.375.126,93 ;Buy;3197
17/10/2016;ICFFUT;352,64;358,48;352,35;357,62; R$31.381.434,32 ;Buy;3270
14/10/2016;ICFFUT;349,1;355,22;347,95;352,54; R$33.675.506,09 ;Buy;3251
13/10/2016;ICFFUT;345,84;350,53;345,08;349,19; R$32.327.034,76 ;Buy;3194
11/10/2016;ICFFUT;348,33;349,48;343,93;345,65; R$27.275.452,85 ;Buy;3260
10/10/2016;ICFFUT;339,91;350,25;338,95;349; R$43.165.705,71 ;Buy;3268
07/10/2016;ICFFUT;337,03;341,72;334,64;339,71; R$32.118.026,79 ;Buy;3358
06/10/2016;ICFFUT;341,82;342,2;336,46;336,65; R$32.634.008,34 ;Sell;3491
05/10/2016;ICFFUT;338,95;346,22;337,99;341,63; R$23.830.671,30 ;Sell;3560
04/10/2016;ICFFUT;339,91;339,91;336,08;338,95; R$14.954.402,58 ;Sell;3601
03/10/2016;ICFFUT;345,27;345,27;337,03;338,95; R$20.557.016,40 ;Sell;3659
30/09/2016;ICFFUT;346,13;348,71;341,15;345,55; R$21.710.806,19 ;Sell;3678
29/09/2016;ICFFUT;350,25;352,35;342,78;345,17; R$19.033.800,94 ;Sell;3776
28/09/2016;ICFFUT;349,29;350,92;345,17;349,48; R$15.512.338,74 ;Sell;3822
27/09/2016;ICFFUT;350,44;351,59;345,65;349,19; R$11.391.589,96 ;Sell;3796
26/09/2016;ICFFUT;346,61;349,48;341,34;349,48; R$23.208.058,23 ;Sell;3860
23/09/2016;ICFFUT;354,27;355,22;345,46;346,61; R$24.231.658,06 ;Sell;4043
22/09/2016;ICFFUT;354,75;364,23;352,54;353,31; R$22.389.256,89 ;Sell;4153
21/09/2016;ICFFUT;356,85;360,97;354,46;354,84; R$19.629.705,96 ;Sell;4221
20/09/2016;ICFFUT;349,77;358,1;344,88;357,81; R$35.155.025,98 ;Buy;4158
19/09/2016;ICFFUT;340,86;351,59;340,29;348,62; R$31.377.648,58 ;Buy;4184
16/09/2016;ICFFUT;340,86;342,59;337,22;340,1; R$33.892.336,88 ;Buy;4148
15/09/2016;ICFFUT;341,05;345,08;339,33;339,91; R$23.024.553,83 ;Buy;4127
14/09/2016;ICFFUT;342,01;343,83;338,18;341,82; R$27.734.381,87 ;Buy;4048
13/09/2016;ICFFUT;344,69;350,44;340,77;341,82; R$24.629.671,28 ;Buy;4098
12/09/2016;ICFFUT;346,61;348,52;340,86;345,84; R$11.298.105,32 ;Buy;4115
09/09/2016;ICFFUT;355,22;355,22;345,17;347,28; R$20.325.519,98 ;Buy;4159
08/09/2016;ICFFUT;352,35;355,61;352,35;354,46; R$14.156.752,99 ;Buy;4146
06/09/2016;ICFFUT;348,52;353,12;346,7;352,93; R$12.907.529,87 ;Buy;4098
05/09/2016;ICFFUT;349,48;349,48;346,8;348,52; R$7.320.537,40 ;Buy;4095
02/09/2016;ICFFUT;347,56;350,44;345,36;348,91; R$25.301.413,18 ;Buy;4026
01/09/2016;ICFFUT;337,32;352,16;336,08;347,66; R$42.387.623,98 ;Buy;3829
31/08/2016;ICFFUT;336,08;339,71;334,54;337,99; R$15.639.521,83 ;Buy;3789
30/08/2016;ICFFUT;335,88;337,99;328,51;337,03; R$17.919.832,38 ;Buy;3756
29/08/2016;ICFFUT;334,54;338,85;332,05;335,4; R$15.492.498,82 ;Buy;3736
